idx,name,census_type,census_type_value,pct_category,pct,LI_greater_than_MC,Pct_LowIncome_less_than_60K,Pct_MiddleClass_60K_to_150K,Pct_Over_150K,POINT_X,POINT_Y,Assessed_Value_Sum,Avg_Assessed_Value
1718,Glastonbury,c2016_200K_to_250K,66,Pct_200K_to_250K,0.0506912,0,0.2173579,0.592934,0.1897081,-113.6698524,53.50331526,880375500,301086.0123
1719,Glastonbury,c2016_250K_or_more,47,Pct_250K_or_more,0.0360983,0,0.2173579,0.592934,0.1897081,-113.6698524,53.50331526,880375500,301086.0123
1720,Forest Heights,c2016_Less_than_30K,199,Pct_less_than_30k,0.1909789,1,0.4213052,0.4078695,0.1708253,-113.4501622,53.54487245,647423500,417423.2753
1721,Forest Heights,c2016_30K_to_60K,240,Pct_30K_to_60K,0.2303263,1,0.4213052,0.4078695,0.1708253,-113.4501622,53.54487245,647423500,417423.2753
1722,Forest Heights,c2016_60K_to_100K,262,Pct_60K_to_100K,0.2514395,1,0.4213052,0.4078695,0.1708253,-113.4501622,53.54487245,647423500,417423.2753
1723,Forest Heights,c2016_100K_to_125K,102,Pct_100K_to_125K,0.0978887,1,0.4213052,0.4078695,0.1708253,-113.4501622,53.54487245,647423500,417423.2753
1724,Forest Heights,c2016_125K_to_150K,61,Pct_125K_150K,0.0585413,1,0.4213052,0.4078695,0.1708253,-113.4501622,53.54487245,647423500,417423.2753
1725,Forest Heights,c2016_150K_to_200K,89,Pct_150K_to_200K,0.0854127,1,0.4213052,0.4078695,0.1708253,-113.4501622,53.54487245,647423500,417423.2753
1726,Forest Heights,c2016_200K_to_250K,37,Pct_200K_to_250K,0.0355086,1,0.4213052,0.4078695,0.1708253,-113.4501622,53.54487245,647423500,417423.2753
1727,Forest Heights,c2016_250K_or_more,52,Pct_250K_or_more,0.049904,1,0.4213052,0.4078695,0.1708253,-113.4501622,53.54487245,647423500,417423.2753
1728,Maple Ridge Industrial,c2016_Less_than_30K,0,Pct_less_than_30k,0,0,0,1,0,-113.3545991,53.49581613,23376500,1113166.667
1729,Maple Ridge Industrial,c2016_30K_to_60K,0,Pct_30K_to_60K,0,0,0,1,0,-113.3545991,53.49581613,23376500,1113166.667
1730,Maple Ridge Industrial,c2016_60K_to_100K,2,Pct_60K_to_100K,1,0,0,1,0,-113.3545991,53.49581613,23376500,1113166.667
1731,Maple Ridge Industrial,c2016_100K_to_125K,0,Pct_100K_to_125K,0,0,0,1,0,-113.3545991,53.49581613,23376500,1113166.667
1732,Maple Ridge Industrial,c2016_125K_to_150K,0,Pct_125K_150K,0,0,0,1,0,-113.3545991,53.49581613,23376500,1113166.667
1733,Maple Ridge Industrial,c2016_150K_to_200K,0,Pct_150K_to_200K,0,0,0,1,0,-113.3545991,53.49581613,23376500,1113166.667
1734,Maple Ridge Industrial,c2016_200K_to_250K,0,Pct_200K_to_250K,0,0,0,1,0,-113.3545991,53.49581613,23376500,1113166.667
1735,Maple Ridge Industrial,c2016_250K_or_more,0,Pct_250K_or_more,0,0,0,1,0,-113.3545991,53.49581613,23376500,1113166.667
1736,Maple Ridge,c2016_Less_than_30K,67,Pct_less_than_30k,0.1892655,1,0.680791,0.3022599,0.0169492,-113.3627504,53.50142788,55155500,64208.96391
1737,Maple Ridge,c2016_30K_to_60K,174,Pct_30K_to_60K,0.4915254,1,0.680791,0.3022599,0.0169492,-113.3627504,53.50142788,55155500,64208.96391
1738,Maple Ridge,c2016_60K_to_100K,76,Pct_60K_to_100K,0.2146893,1,0.680791,0.3022599,0.0169492,-113.3627504,53.50142788,55155500,64208.96391
1739,Maple Ridge,c2016_100K_to_125K,22,Pct_100K_to_125K,0.0621469,1,0.680791,0.3022599,0.0169492,-113.3627504,53.50142788,55155500,64208.96391
1740,Maple Ridge,c2016_125K_to_150K,9,Pct_125K_150K,0.0254237,1,0.680791,0.3022599,0.0169492,-113.3627504,53.50142788,55155500,64208.96391
1741,Maple Ridge,c2016_150K_to_200K,6,Pct_150K_to_200K,0.0169492,1,0.680791,0.3022599,0.0169492,-113.3627504,53.50142788,55155500,64208.96391
1742,Maple Ridge,c2016_200K_to_250K,0,Pct_200K_to_250K,0,1,0.680791,0.3022599,0.0169492,-113.3627504,53.50142788,55155500,64208.96391
1743,Maple Ridge,c2016_250K_or_more,0,Pct_250K_or_more,0,1,0.680791,0.3022599,0.0169492,-113.3627504,53.50142788,55155500,64208.96391
1744,Schonsee,c2016_Less_than_30K,91,Pct_less_than_30k,0.1356185,0,0.3055142,0.4932936,0.2011922,-113.4547467,53.63215673,597338500,320288.7399
1745,Schonsee,c2016_30K_to_60K,114,Pct_30K_to_60K,0.1698957,0,0.3055142,0.4932936,0.2011922,-113.4547467,53.63215673,597338500,320288.7399
1746,Schonsee,c2016_60K_to_100K,179,Pct_60K_to_100K,0.266766,0,0.3055142,0.4932936,0.2011922,-113.4547467,53.63215673,597338500,320288.7399
1747,Schonsee,c2016_100K_to_125K,96,Pct_100K_to_125K,0.14307,0,0.3055142,0.4932936,0.2011922,-113.4547467,53.63215673,597338500,320288.7399
1748,Schonsee,c2016_125K_to_150K,56,Pct_125K_150K,0.0834575,0,0.3055142,0.4932936,0.2011922,-113.4547467,53.63215673,597338500,320288.7399
1749,Schonsee,c2016_150K_to_200K,79,Pct_150K_to_200K,0.1177347,0,0.3055142,0.4932936,0.2011922,-113.4547467,53.63215673,597338500,320288.7399
1750,Schonsee,c2016_200K_to_250K,31,Pct_200K_to_250K,0.0461997,0,0.3055142,0.4932936,0.2011922,-113.4547467,53.63215673,597338500,320288.7399
1751,Schonsee,c2016_250K_or_more,25,Pct_250K_or_more,0.0372578,0,0.3055142,0.4932936,0.2011922,-113.4547467,53.63215673,597338500,320288.7399
1752,Lago Lindo,c2016_Less_than_30K,53,Pct_less_than_30k,0.0701987,0,0.2649007,0.5668874,0.1682119,-113.4858284,53.63641871,460196000,323398.454
1753,Lago Lindo,c2016_30K_to_60K,147,Pct_30K_to_60K,0.194702,0,0.2649007,0.5668874,0.1682119,-113.4858284,53.63641871,460196000,323398.454
1754,Lago Lindo,c2016_60K_to_100K,236,Pct_60K_to_100K,0.3125828,0,0.2649007,0.5668874,0.1682119,-113.4858284,53.63641871,460196000,323398.454
1755,Lago Lindo,c2016_100K_to_125K,115,Pct_100K_to_125K,0.1523179,0,0.2649007,0.5668874,0.1682119,-113.4858284,53.63641871,460196000,323398.454
1756,Lago Lindo,c2016_125K_to_150K,77,Pct_125K_150K,0.1019868,0,0.2649007,0.5668874,0.1682119,-113.4858284,53.63641871,460196000,323398.454
1757,Lago Lindo,c2016_150K_to_200K,87,Pct_150K_to_200K,0.1152318,0,0.2649007,0.5668874,0.1682119,-113.4858284,53.63641871,460196000,323398.454
1758,Lago Lindo,c2016_200K_to_250K,25,Pct_200K_to_250K,0.0331126,0,0.2649007,0.5668874,0.1682119,-113.4858284,53.63641871,460196000,323398.454
1759,Lago Lindo,c2016_250K_or_more,15,Pct_250K_or_more,0.0198676,0,0.2649007,0.5668874,0.1682119,-113.4858284,53.63641871,460196000,323398.454
1760,Chambery,c2016_Less_than_30K,2,Pct_less_than_30k,0.0066007,0,0.1089109,0.5676568,0.3234324,-113.51067,53.64055882,420406000,534867.6845
1761,Chambery,c2016_30K_to_60K,31,Pct_30K_to_60K,0.1023102,0,0.1089109,0.5676568,0.3234324,-113.51067,53.64055882,420406000,534867.6845
1762,Chambery,c2016_60K_to_100K,73,Pct_60K_to_100K,0.2409241,0,0.1089109,0.5676568,0.3234324,-113.51067,53.64055882,420406000,534867.6845
1763,Chambery,c2016_100K_to_125K,57,Pct_100K_to_125K,0.1881188,0,0.1089109,0.5676568,0.3234324,-113.51067,53.64055882,420406000,534867.6845
1764,Chambery,c2016_125K_to_150K,42,Pct_125K_150K,0.1386139,0,0.1089109,0.5676568,0.3234324,-113.51067,53.64055882,420406000,534867.6845
1765,Chambery,c2016_150K_to_200K,54,Pct_150K_to_200K,0.1782178,0,0.1089109,0.5676568,0.3234324,-113.51067,53.64055882,420406000,534867.6845
1766,Chambery,c2016_200K_to_250K,29,Pct_200K_to_250K,0.0957096,0,0.1089109,0.5676568,0.3234324,-113.51067,53.64055882,420406000,534867.6845
1767,Chambery,c2016_250K_or_more,15,Pct_250K_or_more,0.049505,0,0.1089109,0.5676568,0.3234324,-113.51067,53.64055882,420406000,534867.6845
1768,Rural West Big Lake,c2016_Less_than_30K,0,Pct_less_than_30k,0,0,0.3939394,0.5757576,0.030303,-113.6774482,53.57852053,11955500,1707928.571
1769,Rural West Big Lake,c2016_30K_to_60K,13,Pct_30K_to_60K,0.3939394,0,0.3939394,0.5757576,0.030303,-113.6774482,53.57852053,11955500,1707928.571
1770,Rural West Big Lake,c2016_60K_to_100K,19,Pct_60K_to_100K,0.5757576,0,0.3939394,0.5757576,0.030303,-113.6774482,53.57852053,11955500,1707928.571
1771,Rural West Big Lake,c2016_100K_to_125K,0,Pct_100K_to_125K,0,0,0.3939394,0.5757576,0.030303,-113.6774482,53.57852053,11955500,1707928.571
1772,Rural West Big Lake,c2016_125K_to_150K,0,Pct_125K_150K,0,0,0.3939394,0.5757576,0.030303,-113.6774482,53.57852053,11955500,1707928.571
1773,Rural West Big Lake,c2016_150K_to_200K,0,Pct_150K_to_200K,0,0,0.3939394,0.5757576,0.030303,-113.6774482,53.57852053,11955500,1707928.571
1774,Rural West Big Lake,c2016_200K_to_250K,1,Pct_200K_to_250K,0.030303,0,0.3939394,0.5757576,0.030303,-113.6774482,53.57852053,11955500,1707928.571
1775,Rural West Big Lake,c2016_250K_or_more,0,Pct_250K_or_more,0,0,0.3939394,0.5757576,0.030303,-113.6774482,53.57852053,11955500,1707928.571
1776,Trumpeter Area,c2016_Less_than_30K,2,Pct_less_than_30k,0.006192,0,0.0681115,0.5541795,0.377709,-113.6760385,53.59089418,299246500,422664.548
1777,Trumpeter Area,c2016_30K_to_60K,20,Pct_30K_to_60K,0.0619195,0,0.0681115,0.5541795,0.377709,-113.6760385,53.59089418,299246500,422664.548
1778,Trumpeter Area,c2016_60K_to_100K,85,Pct_60K_to_100K,0.2631579,0,0.0681115,0.5541795,0.377709,-113.6760385,53.59089418,299246500,422664.548
1779,Trumpeter Area,c2016_100K_to_125K,47,Pct_100K_to_125K,0.1455108,0,0.0681115,0.5541795,0.377709,-113.6760385,53.59089418,299246500,422664.548
1780,Trumpeter Area,c2016_125K_to_150K,47,Pct_125K_150K,0.1455108,0,0.0681115,0.5541795,0.377709,-113.6760385,53.59089418,299246500,422664.548
1781,Trumpeter Area,c2016_150K_to_200K,65,Pct_150K_to_200K,0.2012384,0,0.0681115,0.5541795,0.377709,-113.6760385,53.59089418,299246500,422664.548
1782,Trumpeter Area,c2016_200K_to_250K,32,Pct_200K_to_250K,0.0990712,0,0.0681115,0.5541795,0.377709,-113.6760385,53.59089418,299246500,422664.548
1783,Trumpeter Area,c2016_250K_or_more,25,Pct_250K_or_more,0.0773994,0,0.0681115,0.5541795,0.377709,-113.6760385,53.59089418,299246500,422664.548
1784,Hawks Ridge,c2016_Less_than_30K,7,Pct_less_than_30k,0.0454545,1,0.5389611,0.3441558,0.1168831,-113.7012619,53.58853111,152536500,396198.7013
1785,Hawks Ridge,c2016_30K_to_60K,76,Pct_30K_to_60K,0.4935065,1,0.5389611,0.3441558,0.1168831,-113.7012619,53.58853111,152536500,396198.7013
1786,Hawks Ridge,c2016_60K_to_100K,27,Pct_60K_to_100K,0.1753247,1,0.5389611,0.3441558,0.1168831,-113.7012619,53.58853111,152536500,396198.7013
1787,Hawks Ridge,c2016_100K_to_125K,11,Pct_100K_to_125K,0.0714286,1,0.5389611,0.3441558,0.1168831,-113.7012619,53.58853111,152536500,396198.7013
1788,Hawks Ridge,c2016_125K_to_150K,15,Pct_125K_150K,0.0974026,1,0.5389611,0.3441558,0.1168831,-113.7012619,53.58853111,152536500,396198.7013
1789,Hawks Ridge,c2016_150K_to_200K,14,Pct_150K_to_200K,0.0909091,1,0.5389611,0.3441558,0.1168831,-113.7012619,53.58853111,152536500,396198.7013
1790,Hawks Ridge,c2016_200K_to_250K,3,Pct_200K_to_250K,0.0194805,1,0.5389611,0.3441558,0.1168831,-113.7012619,53.58853111,152536500,396198.7013
1791,Hawks Ridge,c2016_250K_or_more,1,Pct_250K_or_more,0.0064935,1,0.5389611,0.3441558,0.1168831,-113.7012619,53.58853111,152536500,396198.7013
1792,Hays Ridge Area,c2016_Less_than_30K,1,Pct_less_than_30k,0.03125,0,0.03125,0.25,0.71875,-113.5775767,53.4166059,182513000,790099.5671
1793,Hays Ridge Area,c2016_30K_to_60K,0,Pct_30K_to_60K,0,0,0.03125,0.25,0.71875,-113.5775767,53.4166059,182513000,790099.5671
1794,Hays Ridge Area,c2016_60K_to_100K,2,Pct_60K_to_100K,0.0625,0,0.03125,0.25,0.71875,-113.5775767,53.4166059,182513000,790099.5671
1795,Hays Ridge Area,c2016_100K_to_125K,1,Pct_100K_to_125K,0.03125,0,0.03125,0.25,0.71875,-113.5775767,53.4166059,182513000,790099.5671
1796,Hays Ridge Area,c2016_125K_to_150K,5,Pct_125K_150K,0.15625,0,0.03125,0.25,0.71875,-113.5775767,53.4166059,182513000,790099.5671
1797,Hays Ridge Area,c2016_150K_to_200K,7,Pct_150K_to_200K,0.21875,0,0.03125,0.25,0.71875,-113.5775767,53.4166059,182513000,790099.5671
1798,Hays Ridge Area,c2016_200K_to_250K,9,Pct_200K_to_250K,0.28125,0,0.03125,0.25,0.71875,-113.5775767,53.4166059,182513000,790099.5671
1799,Hays Ridge Area,c2016_250K_or_more,7,Pct_250K_or_more,0.21875,0,0.03125,0.25,0.71875,-113.5775767,53.4166059,182513000,790099.5671
1800,Ambleside,c2016_Less_than_30K,67,Pct_less_than_30k,0.0587719,0,0.2307018,0.5052631,0.2640351,-113.5991638,53.42994314,1046515500,279368.7934
1801,Ambleside,c2016_30K_to_60K,196,Pct_30K_to_60K,0.1719298,0,0.2307018,0.5052631,0.2640351,-113.5991638,53.42994314,1046515500,279368.7934
1802,Ambleside,c2016_60K_to_100K,284,Pct_60K_to_100K,0.2491228,0,0.2307018,0.5052631,0.2640351,-113.5991638,53.42994314,1046515500,279368.7934
1803,Ambleside,c2016_100K_to_125K,168,Pct_100K_to_125K,0.1473684,0,0.2307018,0.5052631,0.2640351,-113.5991638,53.42994314,1046515500,279368.7934
1804,Ambleside,c2016_125K_to_150K,124,Pct_125K_150K,0.1087719,0,0.2307018,0.5052631,0.2640351,-113.5991638,53.42994314,1046515500,279368.7934
1805,Ambleside,c2016_150K_to_200K,164,Pct_150K_to_200K,0.1438597,0,0.2307018,0.5052631,0.2640351,-113.5991638,53.42994314,1046515500,279368.7934
1806,Ambleside,c2016_200K_to_250K,71,Pct_200K_to_250K,0.0622807,0,0.2307018,0.5052631,0.2640351,-113.5991638,53.42994314,1046515500,279368.7934
1807,Ambleside,c2016_250K_or_more,66,Pct_250K_or_more,0.0578947,0,0.2307018,0.5052631,0.2640351,-113.5991638,53.42994314,1046515500,279368.7934
1808,Twin Brooks,c2016_Less_than_30K,73,Pct_less_than_30k,0.0546816,0,0.2029963,0.5003746,0.2966292,-113.5303757,53.44272394,1154651500,504214.6288
1809,Twin Brooks,c2016_30K_to_60K,198,Pct_30K_to_60K,0.1483146,0,0.2029963,0.5003746,0.2966292,-113.5303757,53.44272394,1154651500,504214.6288
1810,Twin Brooks,c2016_60K_to_100K,316,Pct_60K_to_100K,0.2367041,0,0.2029963,0.5003746,0.2966292,-113.5303757,53.44272394,1154651500,504214.6288
1811,Twin Brooks,c2016_100K_to_125K,201,Pct_100K_to_125K,0.1505618,0,0.2029963,0.5003746,0.2966292,-113.5303757,53.44272394,1154651500,504214.6288
1812,Twin Brooks,c2016_125K_to_150K,151,Pct_125K_150K,0.1131086,0,0.2029963,0.5003746,0.2966292,-113.5303757,53.44272394,1154651500,504214.6288
1813,Twin Brooks,c2016_150K_to_200K,200,Pct_150K_to_200K,0.1498127,0,0.2029963,0.5003746,0.2966292,-113.5303757,53.44272394,1154651500,504214.6288
1814,Twin Brooks,c2016_200K_to_250K,91,Pct_200K_to_250K,0.0681648,0,0.2029963,0.5003746,0.2966292,-113.5303757,53.44272394,1154651500,504214.6288
1815,Twin Brooks,c2016_250K_or_more,105,Pct_250K_or_more,0.0786517,0,0.2029963,0.5003746,0.2966292,-113.5303757,53.44272394,1154651500,504214.6288
1816,Heritage Valley Town Centre Area,c2016_Less_than_30K,12,Pct_less_than_30k,0.0576923,0,0.4038461,0.5384616,0.0576923,-113.5434977,53.40714654,65935500,98411.19403
1817,Heritage Valley Town Centre Area,c2016_30K_to_60K,72,Pct_30K_to_60K,0.3461539,0,0.4038461,0.5384616,0.0576923,-113.5434977,53.40714654,65935500,98411.19403
1818,Heritage Valley Town Centre Area,c2016_60K_to_100K,75,Pct_60K_to_100K,0.3605769,0,0.4038461,0.5384616,0.0576923,-113.5434977,53.40714654,65935500,98411.19403
1819,Heritage Valley Town Centre Area,c2016_100K_to_125K,31,Pct_100K_to_125K,0.1490385,0,0.4038461,0.5384616,0.0576923,-113.5434977,53.40714654,65935500,98411.19403
1820,Heritage Valley Town Centre Area,c2016_125K_to_150K,6,Pct_125K_150K,0.0288462,0,0.4038461,0.5384616,0.0576923,-113.5434977,53.40714654,65935500,98411.19403
1821,Heritage Valley Town Centre Area,c2016_150K_to_200K,10,Pct_150K_to_200K,0.0480769,0,0.4038461,0.5384616,0.0576923,-113.5434977,53.40714654,65935500,98411.19403
1822,Heritage Valley Town Centre Area,c2016_200K_to_250K,2,Pct_200K_to_250K,0.0096154,0,0.4038461,0.5384616,0.0576923,-113.5434977,53.40714654,65935500,98411.19403
1823,Heritage Valley Town Centre Area,c2016_250K_or_more,0,Pct_250K_or_more,0,0,0.4038461,0.5384616,0.0576923,-113.5434977,53.40714654,65935500,98411.19403
1824,Edmonton Energy And Technology Park,c2016_Less_than_30K,1,Pct_less_than_30k,0.1428571,0,0.2857143,0.5714286,0.1428571,-113.3761178,53.68563802,53476000,534760
1825,Edmonton Energy And Technology Park,c2016_30K_to_60K,1,Pct_30K_to_60K,0.1428571,0,0.2857143,0.5714286,0.1428571,-113.3761178,53.68563802,53476000,534760
1826,Edmonton Energy And Technology Park,c2016_60K_to_100K,2,Pct_60K_to_100K,0.2857143,0,0.2857143,0.5714286,0.1428571,-113.3761178,53.68563802,53476000,534760
1827,Edmonton Energy And Technology Park,c2016_100K_to_125K,2,Pct_100K_to_125K,0.2857143,0,0.2857143,0.5714286,0.1428571,-113.3761178,53.68563802,53476000,534760
1828,Edmonton Energy And Technology Park,c2016_125K_to_150K,0,Pct_125K_150K,0,0,0.2857143,0.5714286,0.1428571,-113.3761178,53.68563802,53476000,534760
1829,Edmonton Energy And Technology Park,c2016_150K_to_200K,1,Pct_150K_to_200K,0.1428571,0,0.2857143,0.5714286,0.1428571,-113.3761178,53.68563802,53476000,534760
1830,Edmonton Energy And Technology Park,c2016_200K_to_250K,0,Pct_200K_to_250K,0,0,0.2857143,0.5714286,0.1428571,-113.3761178,53.68563802,53476000,534760
1831,Edmonton Energy And Technology Park,c2016_250K_or_more,0,Pct_250K_or_more,0,0,0.2857143,0.5714286,0.1428571,-113.3761178,53.68563802,53476000,534760
1832,Downtown,c2016_Less_than_30K,972,Pct_less_than_30k,0.2411911,1,0.4878412,0.4260546,0.0861042,-113.5003929,53.54142898,1376029500,157548.6032
1833,Downtown,c2016_30K_to_60K,994,Pct_30K_to_60K,0.2466501,1,0.4878412,0.4260546,0.0861042,-113.5003929,53.54142898,1376029500,157548.6032
1834,Downtown,c2016_60K_to_100K,1093,Pct_60K_to_100K,0.2712159,1,0.4878412,0.4260546,0.0861042,-113.5003929,53.54142898,1376029500,157548.6032
1835,Downtown,c2016_100K_to_125K,425,Pct_100K_to_125K,0.1054591,1,0.4878412,0.4260546,0.0861042,-113.5003929,53.54142898,1376029500,157548.6032
1836,Downtown,c2016_125K_to_150K,199,Pct_125K_150K,0.0493797,1,0.4878412,0.4260546,0.0861042,-113.5003929,53.54142898,1376029500,157548.6032
1837,Downtown,c2016_150K_to_200K,198,Pct_150K_to_200K,0.0491315,1,0.4878412,0.4260546,0.0861042,-113.5003929,53.54142898,1376029500,157548.6032
1838,Downtown,c2016_200K_to_250K,68,Pct_200K_to_250K,0.0168734,1,0.4878412,0.4260546,0.0861042,-113.5003929,53.54142898,1376029500,157548.6032
1839,Downtown,c2016_250K_or_more,81,Pct_250K_or_more,0.0200993,1,0.4878412,0.4260546,0.0861042,-113.5003929,53.54142898,1376029500,157548.6032
1840,Starling,c2016_Less_than_30K,1,Pct_less_than_30k,0.004065,0,0.3861789,0.5365854,0.0772358,-113.658482,53.59159657,256013500,392658.7423
1841,Starling,c2016_30K_to_60K,94,Pct_30K_to_60K,0.3821138,0,0.3861789,0.5365854,0.0772358,-113.658482,53.59159657,256013500,392658.7423
1842,Starling,c2016_60K_to_100K,120,Pct_60K_to_100K,0.4878049,0,0.3861789,0.5365854,0.0772358,-113.658482,53.59159657,256013500,392658.7423
1843,Starling,c2016_100K_to_125K,7,Pct_100K_to_125K,0.0284553,0,0.3861789,0.5365854,0.0772358,-113.658482,53.59159657,256013500,392658.7423
1844,Starling,c2016_125K_to_150K,5,Pct_125K_150K,0.0203252,0,0.3861789,0.5365854,0.0772358,-113.658482,53.59159657,256013500,392658.7423
1845,Starling,c2016_150K_to_200K,15,Pct_150K_to_200K,0.0609756,0,0.3861789,0.5365854,0.0772358,-113.658482,53.59159657,256013500,392658.7423
1846,Starling,c2016_200K_to_250K,4,Pct_200K_to_250K,0.0162602,0,0.3861789,0.5365854,0.0772358,-113.658482,53.59159657,256013500,392658.7423
1847,Starling,c2016_250K_or_more,0,Pct_250K_or_more,0,0,0.3861789,0.5365854,0.0772358,-113.658482,53.59159657,256013500,392658.7423
1848,Potter Greens,c2016_Less_than_30K,9,Pct_less_than_30k,0.0277778,0,0.1851852,0.5,0.3148148,-113.67201,53.51796326,296036000,512173.0104
1849,Potter Greens,c2016_30K_to_60K,51,Pct_30K_to_60K,0.1574074,0,0.1851852,0.5,0.3148148,-113.67201,53.51796326,296036000,512173.0104
1850,Potter Greens,c2016_60K_to_100K,73,Pct_60K_to_100K,0.2253086,0,0.1851852,0.5,0.3148148,-113.67201,53.51796326,296036000,512173.0104
1851,Potter Greens,c2016_100K_to_125K,43,Pct_100K_to_125K,0.132716,0,0.1851852,0.5,0.3148148,-113.67201,53.51796326,296036000,512173.0104
1852,Potter Greens,c2016_125K_to_150K,46,Pct_125K_150K,0.1419753,0,0.1851852,0.5,0.3148148,-113.67201,53.51796326,296036000,512173.0104
1853,Potter Greens,c2016_150K_to_200K,53,Pct_150K_to_200K,0.1635803,0,0.1851852,0.5,0.3148148,-113.67201,53.51796326,296036000,512173.0104
1854,Potter Greens,c2016_200K_to_250K,26,Pct_200K_to_250K,0.0802469,0,0.1851852,0.5,0.3148148,-113.67201,53.51796326,296036000,512173.0104
1855,Potter Greens,c2016_250K_or_more,23,Pct_250K_or_more,0.0709877,0,0.1851852,0.5,0.3148148,-113.67201,53.51796326,296036000,512173.0104
1856,Strathearn,c2016_Less_than_30K,250,Pct_less_than_30k,0.3759398,1,0.606015,0.2766917,0.1172932,-113.4626604,53.53185793,317746000,467273.5294
1857,Strathearn,c2016_30K_to_60K,153,Pct_30K_to_60K,0.2300752,1,0.606015,0.2766917,0.1172932,-113.4626604,53.53185793,317746000,467273.5294
1858,Strathearn,c2016_60K_to_100K,96,Pct_60K_to_100K,0.1443609,1,0.606015,0.2766917,0.1172932,-113.4626604,53.53185793,317746000,467273.5294
1859,Strathearn,c2016_100K_to_125K,54,Pct_100K_to_125K,0.081203,1,0.606015,0.2766917,0.1172932,-113.4626604,53.53185793,317746000,467273.5294
1860,Strathearn,c2016_125K_to_150K,34,Pct_125K_150K,0.0511278,1,0.606015,0.2766917,0.1172932,-113.4626604,53.53185793,317746000,467273.5294
1861,Strathearn,c2016_150K_to_200K,36,Pct_150K_to_200K,0.0541353,1,0.606015,0.2766917,0.1172932,-113.4626604,53.53185793,317746000,467273.5294
1862,Strathearn,c2016_200K_to_250K,16,Pct_200K_to_250K,0.0240602,1,0.606015,0.2766917,0.1172932,-113.4626604,53.53185793,317746000,467273.5294
1863,Strathearn,c2016_250K_or_more,26,Pct_250K_or_more,0.0390977,1,0.606015,0.2766917,0.1172932,-113.4626604,53.53185793,317746000,467273.5294
1864,Fraser,c2016_Less_than_30K,84,Pct_less_than_30k,0.1257485,0,0.3607785,0.5194611,0.1197605,-113.3701002,53.6114639,457747000,311180.8294
1865,Fraser,c2016_30K_to_60K,157,Pct_30K_to_60K,0.2350299,0,0.3607785,0.5194611,0.1197605,-113.3701002,53.6114639,457747000,311180.8294
1866,Fraser,c2016_60K_to_100K,190,Pct_60K_to_100K,0.2844311,0,0.3607785,0.5194611,0.1197605,-113.3701002,53.6114639,457747000,311180.8294
1867,Fraser,c2016_100K_to_125K,104,Pct_100K_to_125K,0.1556886,0,0.3607785,0.5194611,0.1197605,-113.3701002,53.6114639,457747000,311180.8294
1868,Fraser,c2016_125K_to_150K,53,Pct_125K_150K,0.0793413,0,0.3607785,0.5194611,0.1197605,-113.3701002,53.6114639,457747000,311180.8294
1869,Fraser,c2016_150K_to_200K,49,Pct_150K_to_200K,0.0733533,0,0.3607785,0.5194611,0.1197605,-113.3701002,53.6114639,457747000,311180.8294
1870,Fraser,c2016_200K_to_250K,16,Pct_200K_to_250K,0.0239521,0,0.3607785,0.5194611,0.1197605,-113.3701002,53.6114639,457747000,311180.8294
1871,Fraser,c2016_250K_or_more,15,Pct_250K_or_more,0.0224551,0,0.3607785,0.5194611,0.1197605,-113.3701002,53.6114639,457747000,311180.8294
1872,Rural North East South Sturgeon,c2016_Less_than_30K,4,Pct_less_than_30k,0.0347826,0,0.1130435,0.4521739,0.4347826,-113.3171141,53.63142387,188951500,732370.155
1873,Rural North East South Sturgeon,c2016_30K_to_60K,9,Pct_30K_to_60K,0.0782609,0,0.1130435,0.4521739,0.4347826,-113.3171141,53.63142387,188951500,732370.155
1874,Rural North East South Sturgeon,c2016_60K_to_100K,11,Pct_60K_to_100K,0.0956522,0,0.1130435,0.4521739,0.4347826,-113.3171141,53.63142387,188951500,732370.155
1875,Rural North East South Sturgeon,c2016_100K_to_125K,19,Pct_100K_to_125K,0.1652174,0,0.1130435,0.4521739,0.4347826,-113.3171141,53.63142387,188951500,732370.155
1876,Rural North East South Sturgeon,c2016_125K_to_150K,22,Pct_125K_150K,0.1913043,0,0.1130435,0.4521739,0.4347826,-113.3171141,53.63142387,188951500,732370.155
1877,Rural North East South Sturgeon,c2016_150K_to_200K,21,Pct_150K_to_200K,0.1826087,0,0.1130435,0.4521739,0.4347826,-113.3171141,53.63142387,188951500,732370.155
1878,Rural North East South Sturgeon,c2016_200K_to_250K,14,Pct_200K_to_250K,0.1217391,0,0.1130435,0.4521739,0.4347826,-113.3171141,53.63142387,188951500,732370.155
1879,Rural North East South Sturgeon,c2016_250K_or_more,15,Pct_250K_or_more,0.1304348,0,0.1130435,0.4521739,0.4347826,-113.3171141,53.63142387,188951500,732370.155
1880,Windermere,c2016_Less_than_30K,37,Pct_less_than_30k,0.0333634,0,0.1632101,0.5040577,0.3327322,-113.6220186,53.43583184,2469408000,468311.777
1881,Windermere,c2016_30K_to_60K,144,Pct_30K_to_60K,0.1298467,0,0.1632101,0.5040577,0.3327322,-113.6220186,53.43583184,2469408000,468311.777
1882,Windermere,c2016_60K_to_100K,271,Pct_60K_to_100K,0.2443643,0,0.1632101,0.5040577,0.3327322,-113.6220186,53.43583184,2469408000,468311.777
